gene_id,gene_id,gene_type,gene_name
ENSMUSG00000050066.7,ENSMUSG00000050066.7,lncRNA,A130023I24Rik
ENSMUSG00000030994.17,ENSMUSG00000030994.17,protein_coding,D7Ertd443e
ENSMUSG00000108702.2,ENSMUSG00000108702.2,processed_pseudogene,Gm9333
ENSMUSG00000058325.7,ENSMUSG00000058325.7,protein_coding,Dock1
ENSMUSG00000073805.6,ENSMUSG00000073805.6,protein_coding,Insyn2a
ENSMUSG00000110167.2,ENSMUSG00000110167.2,TEC,Gm45532
ENSMUSG00000109608.2,ENSMUSG00000109608.2,TEC,Gm45597
ENSMUSG00000077150.3,ENSMUSG00000077150.3,snoRNA,Gm24581
ENSMUSG00000100717.7,ENSMUSG00000100717.7,lncRNA,1700120G07Rik
ENSMUSG00000073804.6,ENSMUSG00000073804.6,protein_coding,Nps
ENSMUSG00000109891.2,ENSMUSG00000109891.2,lncRNA,Gm45339
ENSMUSG00000073803.4,ENSMUSG00000073803.4,TEC,4930544L04Rik
ENSMUSG00000048377.8,ENSMUSG00000048377.8,protein_coding,Foxi2
ENSMUSG00000109598.2,ENSMUSG00000109598.2,lncRNA,Gm36356
ENSMUSG00000050866.8,ENSMUSG00000050866.8,protein_coding,Clrn3
ENSMUSG00000041836.11,ENSMUSG00000041836.11,protein_coding,Ptpre
ENSMUSG00000088141.3,ENSMUSG00000088141.3,miRNA,Mir1962
ENSMUSG00000097471.9,ENSMUSG00000097471.9,lncRNA,5830432E09Rik
ENSMUSG00000031004.9,ENSMUSG00000031004.9,protein_coding,Mki67
ENSMUSG00000109910.2,ENSMUSG00000109910.2,TEC,Gm45240
ENSMUSG00000109831.2,ENSMUSG00000109831.2,lncRNA,Gm36431
ENSMUSG00000110078.2,ENSMUSG00000110078.2,lncRNA,Gm45241
ENSMUSG00000109898.2,ENSMUSG00000109898.2,lncRNA,6330420H09Rik
ENSMUSG00000110004.2,ENSMUSG00000110004.2,TEC,Gm45440
ENSMUSG00000110113.2,ENSMUSG00000110113.2,processed_pseudogene,Gm45439
ENSMUSG00000098031.2,ENSMUSG00000098031.2,processed_pseudogene,Gm9341
ENSMUSG00000110396.2,ENSMUSG00000110396.2,lncRNA,Gm36737
ENSMUSG00000110027.2,ENSMUSG00000110027.2,lncRNA,C030029H02Rik
ENSMUSG00000109792.2,ENSMUSG00000109792.2,TEC,Gm45426
ENSMUSG00000109633.2,ENSMUSG00000109633.2,lncRNA,C230079O03Rik
ENSMUSG00000109981.2,ENSMUSG00000109981.2,lncRNA,Gm36849
ENSMUSG00002075912.1,ENSMUSG00002075912.1,misc_RNA,7SK
ENSMUSG00000109894.2,ENSMUSG00000109894.2,processed_pseudogene,Gm5904
ENSMUSG00000110101.2,ENSMUSG00000110101.2,lncRNA,Gm6249
ENSMUSG00000110126.2,ENSMUSG00000110126.2,processed_pseudogene,Gm9347
ENSMUSG00000054612.5,ENSMUSG00000054612.5,protein_coding,Mgmt
ENSMUSG00000109721.2,ENSMUSG00000109721.2,TEC,Gm45280
ENSMUSG00000110174.2,ENSMUSG00000110174.2,processed_pseudogene,Gm45499
ENSMUSG00000010476.15,ENSMUSG00000010476.15,protein_coding,Ebf3
ENSMUSG00000109847.2,ENSMUSG00000109847.2,lncRNA,Gm45278
ENSMUSG00000109722.2,ENSMUSG00000109722.2,lncRNA,Gm10578
ENSMUSG00000109677.2,ENSMUSG00000109677.2,processed_pseudogene,Gm45514
ENSMUSG00000109843.2,ENSMUSG00000109843.2,processed_pseudogene,Gm17841
ENSMUSG00000040139.15,ENSMUSG00000040139.15,protein_coding,9430038I01Rik
ENSMUSG00000031068.9,ENSMUSG00000031068.9,protein_coding,Glrx3
ENSMUSG00000109973.2,ENSMUSG00000109973.2,lncRNA,Gm45397
ENSMUSG00000110145.2,ENSMUSG00000110145.2,TEC,Gm45683
ENSMUSG00000110090.2,ENSMUSG00000110090.2,lncRNA,Gm45682
ENSMUSG00000109834.2,ENSMUSG00000109834.2,processed_pseudogene,Gm5650
ENSMUSG00000119131.1,ENSMUSG00000119131.1,snRNA,U6
ENSMUSG00000091002.3,ENSMUSG00000091002.3,protein_coding,Tcerg1l
ENSMUSG00000110354.2,ENSMUSG00000110354.2,lncRNA,Gm45686
ENSMUSG00000110037.2,ENSMUSG00000110037.2,lncRNA,4930543N07Rik
ENSMUSG00000109802.2,ENSMUSG00000109802.2,lncRNA,Gm30808
ENSMUSG00000110241.2,ENSMUSG00000110241.2,processed_pseudogene,Gm45506
ENSMUSG00000041775.8,ENSMUSG00000041775.8,protein_coding,Mapk1ip1
ENSMUSG00000041769.14,ENSMUSG00000041769.14,protein_coding,Ppp2r2d
ENSMUSG00000078566.9,ENSMUSG00000078566.9,protein_coding,Bnip3
ENSMUSG00000109881.2,ENSMUSG00000109881.2,lncRNA,Gm45507
ENSMUSG00000110237.2,ENSMUSG00000110237.2,processed_pseudogene,Gm18258
ENSMUSG00000098199.2,ENSMUSG00000098199.2,processed_pseudogene,Gm9358
ENSMUSG00000110319.2,ENSMUSG00000110319.2,processed_pseudogene,Gm45668
ENSMUSG00000056856.15,ENSMUSG00000056856.15,protein_coding,Jakmip3
ENSMUSG00000109855.2,ENSMUSG00000109855.2,lncRNA,Gm45613
ENSMUSG00000025478.16,ENSMUSG00000025478.16,protein_coding,Dpysl4
ENSMUSG00000015981.13,ENSMUSG00000015981.13,protein_coding,Stk32c
ENSMUSG00002076353.1,ENSMUSG00002076353.1,snRNA,U6
ENSMUSG00000110303.2,ENSMUSG00000110303.2,TEC,Gm45328
ENSMUSG00000015980.15,ENSMUSG00000015980.15,protein_coding,Lrrc27
ENSMUSG00000060260.14,ENSMUSG00000060260.14,protein_coding,Pwwp2b
ENSMUSG00000110115.2,ENSMUSG00000110115.2,lncRNA,Gm32486
ENSMUSG00000025477.15,ENSMUSG00000025477.15,protein_coding,Inpp5a
ENSMUSG00000041309.18,ENSMUSG00000041309.18,protein_coding,Nkx6-2
ENSMUSG00000049571.19,ENSMUSG00000049571.19,protein_coding,Cfap46
ENSMUSG00000083626.2,ENSMUSG00000083626.2,processed_pseudogene,Gm4459
ENSMUSG00000056777.6,ENSMUSG00000056777.6,processed_pseudogene,Rpl21-ps13
ENSMUSG00000109905.2,ENSMUSG00000109905.2,processed_pseudogene,Gm7380
ENSMUSG00000098619.3,ENSMUSG00000098619.3,miRNA,Mir6401
ENSMUSG00000025475.18,ENSMUSG00000025475.18,protein_coding,Adgra1
ENSMUSG00000109710.2,ENSMUSG00000109710.2,processed_pseudogene,Gm4974
ENSMUSG00000066129.18,ENSMUSG00000066129.18,protein_coding,Kndc1
ENSMUSG00000047751.10,ENSMUSG00000047751.10,protein_coding,Utf1
ENSMUSG00000086742.9,ENSMUSG00000086742.9,lncRNA,Gm16201
ENSMUSG00000085354.2,ENSMUSG00000085354.2,lncRNA,Gm2044
ENSMUSG00000105165.3,ENSMUSG00000105165.3,miRNA,Mir7686
ENSMUSG00000065502.3,ENSMUSG00000065502.3,miRNA,Mir202
ENSMUSG00000073795.12,ENSMUSG00000073795.12,protein_coding,Spef1l
ENSMUSG00000025473.17,ENSMUSG00000025473.17,protein_coding,Adam8
ENSMUSG00000099092.3,ENSMUSG00000099092.3,miRNA,Mir7062
ENSMUSG00000025474.10,ENSMUSG00000025474.10,protein_coding,Tubgcp2
ENSMUSG00000025470.12,ENSMUSG00000025470.12,protein_coding,Zfp511
ENSMUSG00000025469.11,ENSMUSG00000025469.11,protein_coding,Msx3
ENSMUSG00000025468.16,ENSMUSG00000025468.16,protein_coding,Caly
ENSMUSG00000025467.9,ENSMUSG00000025467.9,protein_coding,Prap1
ENSMUSG00000025466.20,ENSMUSG00000025466.20,protein_coding,Fuom
ENSMUSG00000025465.14,ENSMUSG00000025465.14,protein_coding,Echs1
ENSMUSG00000025464.16,ENSMUSG00000025464.16,protein_coding,Paox
ENSMUSG00000039018.16,ENSMUSG00000039018.16,protein_coding,Mtg1
ENSMUSG00000045733.8,ENSMUSG00000045733.8,protein_coding,Sprn
ENSMUSG00000051180.8,ENSMUSG00000051180.8,protein_coding,Olfr522
ENSMUSG00000051051.8,ENSMUSG00000051051.8,protein_coding,Olfr523
ENSMUSG00000050366.7,ENSMUSG00000050366.7,protein_coding,Olfr524
ENSMUSG00000025461.12,ENSMUSG00000025461.12,protein_coding,Scart1
ENSMUSG00000054672.14,ENSMUSG00000054672.14,protein_coding,Scart2
ENSMUSG00000109875.2,ENSMUSG00000109875.2,processed_pseudogene,Gm6314
ENSMUSG00000061489.4,ENSMUSG00000061489.4,protein_coding,Olfr525
ENSMUSG00000062782.5,ENSMUSG00000062782.5,protein_coding,Olfr527
ENSMUSG00000110059.2,ENSMUSG00000110059.2,unprocessed_pseudogene,Olfr528-ps1
ENSMUSG00000060112.5,ENSMUSG00000060112.5,protein_coding,Olfr60
ENSMUSG00000110257.2,ENSMUSG00000110257.2,unprocessed_pseudogene,Olfr529-ps1
ENSMUSG00000060974.4,ENSMUSG00000060974.4,protein_coding,Olfr530
ENSMUSG00000109690.2,ENSMUSG00000109690.2,processed_pseudogene,Gm6376
ENSMUSG00000062712.4,ENSMUSG00000062712.4,protein_coding,Olfr531
ENSMUSG00000063823.3,ENSMUSG00000063823.3,protein_coding,Olfr532
ENSMUSG00000056883.6,ENSMUSG00000056883.6,protein_coding,Olfr533
ENSMUSG00000110169.2,ENSMUSG00000110169.2,unprocessed_pseudogene,Olfr534-ps1
ENSMUSG00000063230.6,ENSMUSG00000063230.6,protein_coding,Olfr535
ENSMUSG00000052508.11,ENSMUSG00000052508.11,protein_coding,Olfr536
ENSMUSG00000110092.3,ENSMUSG00000110092.3,polymorphic_pseudogene,Olfr537-ps1
ENSMUSG00000095901.3,ENSMUSG00000095901.3,protein_coding,Olfr538
ENSMUSG00000093942.4,ENSMUSG00000093942.4,protein_coding,Olfr46
ENSMUSG00000096069.5,ENSMUSG00000096069.5,protein_coding,Olfr61
ENSMUSG00000094819.4,ENSMUSG00000094819.4,protein_coding,Olfr53
ENSMUSG00000059136.5,ENSMUSG00000059136.5,protein_coding,Olfr539
ENSMUSG00000109892.2,ENSMUSG00000109892.2,unprocessed_pseudogene,Olfr540-ps1
ENSMUSG00000066122.7,ENSMUSG00000066122.7,protein_coding,Olfr45
ENSMUSG00000057997.7,ENSMUSG00000057997.7,protein_coding,Olfr541
ENSMUSG00000110199.3,ENSMUSG00000110199.3,transcribed_unprocessed_pseudogene,Olfr542-ps1
ENSMUSG00000025479.10,ENSMUSG00000025479.10,protein_coding,Cyp2e1
ENSMUSG00000025480.6,ENSMUSG00000025480.6,protein_coding,Syce1
ENSMUSG00000107816.2,ENSMUSG00000107816.2,processed_pseudogene,Gm29799
ENSMUSG00000060314.14,ENSMUSG00000060314.14,protein_coding,Zfp941
ENSMUSG00000110136.2,ENSMUSG00000110136.2,protein_coding,Gm45785
ENSMUSG00000025481.13,ENSMUSG00000025481.13,protein_coding,Urah
ENSMUSG00000099590.2,ENSMUSG00000099590.2,lncRNA,C330022C24Rik
ENSMUSG00000038801.7,ENSMUSG00000038801.7,protein_coding,Scgb1c1
ENSMUSG00000025482.12,ENSMUSG00000025482.12,protein_coding,Odf3
ENSMUSG00000025484.10,ENSMUSG00000025484.10,protein_coding,Bet1l
ENSMUSG00000025485.14,ENSMUSG00000025485.14,protein_coding,Ric8a
ENSMUSG00000025486.18,ENSMUSG00000025486.18,protein_coding,Sirt3
ENSMUSG00000025487.16,ENSMUSG00000025487.16,protein_coding,Psmd13
ENSMUSG00000083396.2,ENSMUSG00000083396.2,processed_pseudogene,Gm15542
ENSMUSG00000025488.10,ENSMUSG00000025488.10,protein_coding,Cox8b
ENSMUSG00000109628.2,ENSMUSG00000109628.2,lncRNA,BC024386
ENSMUSG00000038745.16,ENSMUSG00000038745.16,protein_coding,Nlrp6
ENSMUSG00000062031.14,ENSMUSG00000062031.14,protein_coding,Pgghg
ENSMUSG00000025489.6,ENSMUSG00000025489.6,protein_coding,Ifitm5
ENSMUSG00000110104.2,ENSMUSG00000110104.2,protein_coding,Gm45717
ENSMUSG00000060591.10,ENSMUSG00000060591.10,protein_coding,Ifitm2
ENSMUSG00000025491.15,ENSMUSG00000025491.15,protein_coding,Ifitm1
ENSMUSG00000110355.2,ENSMUSG00000110355.2,processed_pseudogene,Gm7514
ENSMUSG00000025492.7,ENSMUSG00000025492.7,protein_coding,Ifitm3
ENSMUSG00000059108.5,ENSMUSG00000059108.5,protein_coding,Ifitm6
ENSMUSG00000091441.2,ENSMUSG00000091441.2,protein_coding,Gm17387
ENSMUSG00000109703.2,ENSMUSG00000109703.2,transcribed_processed_pseudogene,Gm45299
ENSMUSG00000055629.6,ENSMUSG00000055629.6,protein_coding,B4galnt4
ENSMUSG00000054065.13,ENSMUSG00000054065.13,protein_coding,Pkp3
ENSMUSG00000025494.9,ENSMUSG00000025494.9,protein_coding,Sigirr
ENSMUSG00000054662.9,ENSMUSG00000054662.9,protein_coding,Ano9
ENSMUSG00002076275.1,ENSMUSG00002076275.1,snRNA,U6
ENSMUSG00000025495.16,ENSMUSG00000025495.16,protein_coding,Ptdss2
ENSMUSG00000038650.16,ENSMUSG00000038650.16,protein_coding,Rnh1
ENSMUSG00000110275.2,ENSMUSG00000110275.2,processed_pseudogene,Gm5905
ENSMUSG00000077547.3,ENSMUSG00000077547.3,snRNA,Gm22019
ENSMUSG00000025499.19,ENSMUSG00000025499.19,protein_coding,Hras
ENSMUSG00000038637.16,ENSMUSG00000038637.16,protein_coding,Lrrc56
ENSMUSG00000025500.13,ENSMUSG00000025500.13,protein_coding,Lmntd2
ENSMUSG00000038618.13,ENSMUSG00000038618.13,protein_coding,Rassf7
ENSMUSG00000065551.3,ENSMUSG00000065551.3,miRNA,Mir210
ENSMUSG00000038611.18,ENSMUSG00000038611.18,protein_coding,Phrf1
ENSMUSG00000025498.16,ENSMUSG00000025498.16,protein_coding,Irf7
ENSMUSG00000025497.16,ENSMUSG00000025497.16,protein_coding,Cdhr5
ENSMUSG00000038580.14,ENSMUSG00000038580.14,protein_coding,Sct
ENSMUSG00000025496.6,ENSMUSG00000025496.6,protein_coding,Drd4
ENSMUSG00000058886.10,ENSMUSG00000058886.10,protein_coding,Deaf1
ENSMUSG00000025505.17,ENSMUSG00000025505.17,protein_coding,Tmem80
ENSMUSG00000025504.15,ENSMUSG00000025504.15,protein_coding,Eps8l2
ENSMUSG00000086844.2,ENSMUSG00000086844.2,lncRNA,B230206H07Rik
ENSMUSG00000077716.3,ENSMUSG00000077716.3,snoRNA,Gm25725
ENSMUSG00000025503.6,ENSMUSG00000025503.6,protein_coding,Taldo1
ENSMUSG00000091083.5,ENSMUSG00000091083.5,processed_pseudogene,Gm4535
ENSMUSG00000051007.16,ENSMUSG00000051007.16,protein_coding,Gatd1
ENSMUSG00000060240.13,ENSMUSG00000060240.13,protein_coding,Cend1
ENSMUSG00000019082.19,ENSMUSG00000019082.19,protein_coding,Slc25a22
ENSMUSG00000025507.14,ENSMUSG00000025507.14,protein_coding,Pidd1
ENSMUSG00000025508.14,ENSMUSG00000025508.14,protein_coding,Rplp2
ENSMUSG00000064666.3,ENSMUSG00000064666.3,snoRNA,Snora52
ENSMUSG00000025509.16,ENSMUSG00000025509.16,protein_coding,Pnpla2
ENSMUSG00000048200.13,ENSMUSG00000048200.13,protein_coding,Cracr2b
ENSMUSG00000073787.5,ENSMUSG00000073787.5,lncRNA,Gm10575
ENSMUSG00000025510.15,ENSMUSG00000025510.15,protein_coding,Cd151
ENSMUSG00000038489.9,ENSMUSG00000038489.9,protein_coding,Polr2l
ENSMUSG00000025511.16,ENSMUSG00000025511.16,protein_coding,Tspan4
ENSMUSG00000025512.16,ENSMUSG00000025512.16,protein_coding,Chid1
ENSMUSG00000110400.2,ENSMUSG00000110400.2,TEC,Gm45416
ENSMUSG00000002957.12,ENSMUSG00000002957.12,protein_coding,Ap2a2
ENSMUSG00000097170.2,ENSMUSG00000097170.2,lncRNA,Gm16982
ENSMUSG00000098759.3,ENSMUSG00000098759.3,miRNA,Mir7063
ENSMUSG00000118661.1,ENSMUSG00000118661.1,protein_coding,Muc6
ENSMUSG00000025515.17,ENSMUSG00000025515.17,protein_coding,Muc2
ENSMUSG00000037974.17,ENSMUSG00000037974.17,protein_coding,Muc5ac
ENSMUSG00000066108.8,ENSMUSG00000066108.8,protein_coding,Muc5b
ENSMUSG00000025139.15,ENSMUSG00000025139.15,protein_coding,Tollip
ENSMUSG00000092536.3,ENSMUSG00000092536.3,lncRNA,Gm20501
ENSMUSG00000053046.17,ENSMUSG00000053046.17,protein_coding,Brsk2
ENSMUSG00000092652.3,ENSMUSG00000092652.3,miRNA,Mir3104
ENSMUSG00000025147.8,ENSMUSG00000025147.8,protein_coding,Mob2
ENSMUSG00000109638.2,ENSMUSG00000109638.2,TEC,Gm45630
ENSMUSG00000077409.3,ENSMUSG00000077409.3,snRNA,Gm25416
ENSMUSG00000037887.12,ENSMUSG00000037887.12,protein_coding,Dusp8
ENSMUSG00000109958.2,ENSMUSG00000109958.2,lncRNA,Gm32786
ENSMUSG00000109592.2,ENSMUSG00000109592.2,unprocessed_pseudogene,Gm45417
ENSMUSG00000109859.2,ENSMUSG00000109859.2,protein_coding,Gm45618
ENSMUSG00000110091.2,ENSMUSG00000110091.2,protein_coding,Gm39115
ENSMUSG00000110061.2,ENSMUSG00000110061.2,protein_coding,Gm45337
ENSMUSG00000088784.3,ENSMUSG00000088784.3,snoRNA,Gm25370
ENSMUSG00000109655.2,ENSMUSG00000109655.2,protein_coding,Gm29735
ENSMUSG00000090471.3,ENSMUSG00000090471.3,protein_coding,Gm4553
ENSMUSG00000054759.7,ENSMUSG00000054759.7,protein_coding,Krtap5-2
ENSMUSG00000066101.6,ENSMUSG00000066101.6,protein_coding,Gm10153
ENSMUSG00000046248.10,ENSMUSG00000046248.10,protein_coding,Krtap5-3
ENSMUSG00000073786.2,ENSMUSG00000073786.2,protein_coding,Gm7579
ENSMUSG00000109581.2,ENSMUSG00000109581.2,processed_pseudogene,Gm19094
ENSMUSG00000073785.3,ENSMUSG00000073785.3,protein_coding,Krtap5-5
ENSMUSG00000110324.2,ENSMUSG00000110324.2,protein_coding,Gm40460
ENSMUSG00000110254.2,ENSMUSG00000110254.2,unprocessed_pseudogene,Gm47762
ENSMUSG00000090455.3,ENSMUSG00000090455.3,unprocessed_pseudogene,Gm2431
ENSMUSG00000056885.6,ENSMUSG00000056885.6,protein_coding,Gm4559
ENSMUSG00000089731.4,ENSMUSG00000089731.4,unprocessed_pseudogene,Gm10013
ENSMUSG00000109936.2,ENSMUSG00000109936.2,lncRNA,Gm45889
ENSMUSG00000066100.8,ENSMUSG00000066100.8,protein_coding,Krtap5-1
ENSMUSG00000045236.6,ENSMUSG00000045236.6,protein_coding,Krtap5-4
ENSMUSG00000083812.4,ENSMUSG00000083812.4,processed_pseudogene,Gm5054
ENSMUSG00000045777.15,ENSMUSG00000045777.15,protein_coding,Ifitm10
ENSMUSG00000110040.2,ENSMUSG00000110040.2,protein_coding,Gm49369
ENSMUSG00000007891.17,ENSMUSG00000007891.17,protein_coding,Ctsd
ENSMUSG00000077668.3,ENSMUSG00000077668.3,snRNA,Gm26143
ENSMUSG00000031098.19,ENSMUSG00000031098.19,protein_coding,Syt8
ENSMUSG00000031097.16,ENSMUSG00000031097.16,protein_coding,Tnni2
ENSMUSG00000018819.11,ENSMUSG00000018819.11,protein_coding,Lsp1
ENSMUSG00000043795.11,ENSMUSG00000043795.11,protein_coding,Prr33
ENSMUSG00000061723.19,ENSMUSG00000061723.19,protein_coding,Tnnt3
ENSMUSG00000037772.14,ENSMUSG00000037772.14,protein_coding,Mrpl23
ENSMUSG00000087090.8,ENSMUSG00000087090.8,lncRNA,Nctc1
ENSMUSG00000000031.17,ENSMUSG00000000031.17,lncRNA,H19
ENSMUSG00002076121.1,ENSMUSG00002076121.1,misc_RNA,ENSMUSG00002076121
ENSMUSG00000076275.3,ENSMUSG00000076275.3,miRNA,Mir675
ENSMUSG00002075214.1,ENSMUSG00002075214.1,misc_RNA,ENSMUSG00002075214
ENSMUSG00000110125.2,ENSMUSG00000110125.2,lncRNA,Gm33148
ENSMUSG00000048583.17,ENSMUSG00000048583.17,protein_coding,Igf2
ENSMUSG00000115302.2,ENSMUSG00000115302.2,protein_coding,Gm49394
ENSMUSG00000070140.3,ENSMUSG00000070140.3,miRNA,Mir483
ENSMUSG00000086266.2,ENSMUSG00000086266.2,lncRNA,Igf2os
ENSMUSG00000000215.12,ENSMUSG00000000215.12,protein_coding,Ins2
ENSMUSG00000078192.6,ENSMUSG00000078192.6,processed_pseudogene,Gm7290
ENSMUSG00000073781.5,ENSMUSG00000073781.5,lncRNA,Gm6471
ENSMUSG00000108952.2,ENSMUSG00000108952.2,lncRNA,Gm39117
ENSMUSG00000000214.12,ENSMUSG00000000214.12,protein_coding,Th
ENSMUSG00000009248.7,ENSMUSG00000009248.7,protein_coding,Ascl2
ENSMUSG00000052281.15,ENSMUSG00000052281.15,lncRNA,Tspan32os
ENSMUSG00000000244.18,ENSMUSG00000000244.18,protein_coding,Tspan32
ENSMUSG00000059277.13,ENSMUSG00000059277.13,lncRNA,R74862
ENSMUSG00000037706.18,ENSMUSG00000037706.18,protein_coding,Cd81
ENSMUSG00000009246.15,ENSMUSG00000009246.15,protein_coding,Trpm5
ENSMUSG00000045752.14,ENSMUSG00000045752.14,protein_coding,Tssc4
ENSMUSG00000009545.15,ENSMUSG00000009545.15,protein_coding,Kcnq1
ENSMUSG00000102980.2,ENSMUSG00000102980.2,TEC,Gm38321
ENSMUSG00000102333.2,ENSMUSG00000102333.2,TEC,Gm37235
ENSMUSG00000101062.2,ENSMUSG00000101062.2,lncRNA,Gm28821
ENSMUSG00000101609.3,ENSMUSG00000101609.3,lncRNA,Kcnq1ot1
ENSMUSG00002074922.1,ENSMUSG00002074922.1,misc_RNA,ENSMUSG00002074922
ENSMUSG00002076721.1,ENSMUSG00002076721.1,misc_RNA,ENSMUSG00002076721
ENSMUSG00002076158.1,ENSMUSG00002076158.1,misc_RNA,ENSMUSG00002076158
ENSMUSG00002075855.1,ENSMUSG00002075855.1,misc_RNA,ENSMUSG00002075855
ENSMUSG00000104012.2,ENSMUSG00000104012.2,TEC,Gm37364
ENSMUSG00000101360.3,ENSMUSG00000101360.3,lncRNA,4933417O13Rik
ENSMUSG00000103791.2,ENSMUSG00000103791.2,TEC,Gm38095
ENSMUSG00000104485.2,ENSMUSG00000104485.2,TEC,Gm38065
ENSMUSG00002075423.1,ENSMUSG00002075423.1,misc_RNA,ENSMUSG00002075423
ENSMUSG00000037664.14,ENSMUSG00000037664.14,protein_coding,Cdkn1c
ENSMUSG00000108934.2,ENSMUSG00000108934.2,lncRNA,Gm44732
ENSMUSG00000000154.17,ENSMUSG00000000154.17,protein_coding,Slc22a18
ENSMUSG00000010760.6,ENSMUSG00000010760.6,protein_coding,Phlda2
ENSMUSG00000059119.10,ENSMUSG00000059119.10,protein_coding,Nap1l4
ENSMUSG00000065118.3,ENSMUSG00000065118.3,snoRNA,Gm23297
ENSMUSG00000010755.18,ENSMUSG00000010755.18,protein_coding,Cars
ENSMUSG00000098593.3,ENSMUSG00000098593.3,miRNA,Mir7064
ENSMUSG00000082561.2,ENSMUSG00000082561.2,processed_pseudogene,Gm15580
ENSMUSG00000086828.2,ENSMUSG00000086828.2,lncRNA,Gm15579
ENSMUSG00000045362.9,ENSMUSG00000045362.9,protein_coding,Tnfrsf26
ENSMUSG00000109251.2,ENSMUSG00000109251.2,lncRNA,E230032D23Rik
ENSMUSG00000010751.16,ENSMUSG00000010751.16,protein_coding,Tnfrsf22
ENSMUSG00000037613.17,ENSMUSG00000037613.17,protein_coding,Tnfrsf23
ENSMUSG00000037606.19,ENSMUSG00000037606.19,protein_coding,Osbpl5
ENSMUSG00000050276.8,ENSMUSG00000050276.8,protein_coding,Mrgprg
ENSMUSG00000109421.2,ENSMUSG00000109421.2,TEC,Gm44998
ENSMUSG00000048965.10,ENSMUSG00000048965.10,protein_coding,Mrgpre
ENSMUSG00002075544.1,ENSMUSG00002075544.1,miRNA,ENSMUSG00002075544
ENSMUSG00000031090.15,ENSMUSG00000031090.15,protein_coding,Nadsyn1
ENSMUSG00000058454.16,ENSMUSG00000058454.16,protein_coding,Dhcr7
ENSMUSG00000031085.17,ENSMUSG00000031085.17,protein_coding,Acte1
ENSMUSG00000099321.3,ENSMUSG00000099321.3,miRNA,Mir6404
ENSMUSG00000037541.23,ENSMUSG00000037541.23,protein_coding,Shank2
ENSMUSG00000093221.3,ENSMUSG00000093221.3,miRNA,Mir3105
ENSMUSG00000109500.2,ENSMUSG00000109500.2,TEC,Gm44999
ENSMUSG00000085745.2,ENSMUSG00000085745.2,lncRNA,Gm14372
ENSMUSG00000031078.16,ENSMUSG00000031078.16,protein_coding,Cttn
ENSMUSG00000085228.2,ENSMUSG00000085228.2,lncRNA,Gm14376
ENSMUSG00000037519.18,ENSMUSG00000037519.18,protein_coding,Ppfia1
ENSMUSG00000073778.3,ENSMUSG00000073778.3,lncRNA,Faddos
ENSMUSG00000031077.8,ENSMUSG00000031077.8,protein_coding,Fadd
ENSMUSG00000031075.20,ENSMUSG00000031075.20,protein_coding,Ano1
ENSMUSG00000108851.2,ENSMUSG00000108851.2,lncRNA,Gm44930
ENSMUSG00000103394.2,ENSMUSG00000103394.2,TEC,Gm10152
ENSMUSG00000109009.2,ENSMUSG00000109009.2,lncRNA,Gm44929
ENSMUSG00000109442.2,ENSMUSG00000109442.2,lncRNA,Gm34964
ENSMUSG00000108874.2,ENSMUSG00000108874.2,processed_pseudogene,Gm9711
ENSMUSG00000031074.15,ENSMUSG00000031074.15,protein_coding,Fgf3
ENSMUSG00000050917.6,ENSMUSG00000050917.6,protein_coding,Fgf4
ENSMUSG00000096999.2,ENSMUSG00000096999.2,lncRNA,Gm26793
ENSMUSG00000031073.7,ENSMUSG00000031073.7,protein_coding,Fgf15
ENSMUSG00000108977.2,ENSMUSG00000108977.2,lncRNA,Gm39119
ENSMUSG00000115783.2,ENSMUSG00000115783.2,lncRNA,Bc1
ENSMUSG00000031072.15,ENSMUSG00000031072.15,protein_coding,LTO1
ENSMUSG00000070348.6,ENSMUSG00000070348.6,protein_coding,Ccnd1
ENSMUSG00000108967.2,ENSMUSG00000108967.2,lncRNA,Gm45181
ENSMUSG00000048677.10,ENSMUSG00000048677.10,protein_coding,Tpcn2
ENSMUSG00000109305.2,ENSMUSG00000109305.2,protein_coding,Smim38
ENSMUSG00000031070.16,ENSMUSG00000031070.16,protein_coding,Mrgprf
ENSMUSG00000051207.8,ENSMUSG00000051207.8,protein_coding,Mrgprd
ENSMUSG00000108612.3,ENSMUSG00000108612.3,unprocessed_pseudogene,Gm44634
ENSMUSG00000090795.2,ENSMUSG00000090795.2,unprocessed_pseudogene,Gm7346
ENSMUSG00002076432.1,ENSMUSG00002076432.1,miRNA,ENSMUSG00002076432
ENSMUSG00000108971.2,ENSMUSG00000108971.2,processed_pseudogene,Gm18210
ENSMUSG00000005534.11,ENSMUSG00000005534.11,protein_coding,Insr
ENSMUSG00000109369.3,ENSMUSG00000109369.3,unprocessed_pseudogene,Vmn2r-ps88
ENSMUSG00000086065.2,ENSMUSG00000086065.2,lncRNA,Gm16180
ENSMUSG00000004568.14,ENSMUSG00000004568.14,protein_coding,Arhgef18
ENSMUSG00000069633.13,ENSMUSG00000069633.13,protein_coding,Pex11g
ENSMUSG00000108955.2,ENSMUSG00000108955.2,TEC,Gm44775
ENSMUSG00000040340.14,ENSMUSG00000040340.14,protein_coding,Tex45
ENSMUSG00000047264.9,ENSMUSG00000047264.9,protein_coding,Zfp358
